id,x,y
838,16.47619047619036,88.61904761904762
860,61.18181818181838,70.36363636363636
888,165.30000000000084,86.7
943,329.7272727272723,76.18181818181819
973,421.0952380952377,77.47619047619048
1027,62.58823529411675,73.52941176470588
1085,244.3333333333345,80.72222222222223
1136,400.66666666666595,80.66666666666667
1141,420.4761904761908,87.80952380952381
1144,423.90000000000055,89.0
1172,57.375000000000796,106.625
1174,167.99999999999946,88.66666666666667
1176,445.5555555555556,136.88888888888889
1179,123.33333333333269,79.33333333333333
1180,349.44444444444537,112.22222222222223
1182,110.58333333333314,111.33333333333333
1183,471.1249999999993,116.75
1185,137.09090909090992,125.63636363636364
1189,60.41666666666583,122.41666666666667
1190,488.77777777777777,136.33333333333334
1191,86.30769230769195,79.07692307692308
1194,210.3333333333322,83.33333333333333
1196,326.3999999999993,140.8
1197,150.9999999999992,118.4
1200,81.59999999999951,67.2
1201,39.900000000000645,105.7
1202,75.7500000000021,131.25
1203,108.12499999999909,82.875
1204,200.4000000000008,136.5
1205,2.444444444443055,106.55555555555556
1207,217.87499999999932,138.875
1210,229.99999999999895,134.0
1211,332.90909090909105,77.81818181818181
1212,330.0,74.75
1214,444.66666666666714,94.26666666666667
1215,423.25000000000125,86.25
1218,71.40000000000249,82.0
1220,488.8,102.1
1221,27.91666666666646,131.16666666666666
1222,343.9230769230777,129.15384615384616
1224,279.2499999999985,94.75
1225,421.57142857142804,75.5
1226,241.9999999999997,83.5
1227,149.25000000000023,101.33333333333333
1231,291.89999999999947,108.1
1234,59.58333333333235,75.25
1235,400.25,151.91666666666666
1236,486.22222222222223,111.44444444444444
1238,331.24999999999994,128.0
1239,191.0999999999998,133.4
1241,430.3333333333336,100.55555555555556
1245,332.39999999999947,98.1
1248,56.44444444444427,123.55555555555556
1251,442.2727272727266,89.0
1252,68.49999999999945,102.66666666666667
1253,106.39999999999972,121.8
1255,115.88888888888917,88.22222222222223
1256,286.818181818182,113.0
1258,219.16666666666583,76.0
1259,462.2857142857144,91.92857142857143
1264,160.7,88.2
1267,380.222222222222,130.11111111111111
1270,69.57142857142922,144.57142857142858
1271,67.4285714285701,110.42857142857143
1272,287.07692307692326,117.61538461538461
1273,428.71428571428595,128.42857142857142
1279,248.0909090909098,103.36363636363636
1282,215.0000000000006,78.0
1284,364.55555555555594,126.77777777777777
1285,299.0000000000007,103.7
1286,301.0000000000011,125.5
1287,230.3749999999993,105.8125
1288,460.307692307693,130.69230769230768
1289,268.5000000000024,104.0
1290,344.9999999999998,121.375
1291,417.75000000000114,98.875
1292,365.71428571428635,159.0
1295,63.18181818181849,90.72727272727273
1296,283.4615384615376,105.23076923076923
1297,33.20000000000023,137.0
1299,241.36363636363555,114.0909090909091
1300,200.08333333333385,95.33333333333333
1301,418.61538461538447,90.46153846153847
1302,422.69230769230774,129.07692307692307
1305,208.0833333333327,128.83333333333334
1306,37.72727272727234,90.27272727272727
1307,134.8333333333339,100.0
1309,72.44444444444409,119.22222222222223
1311,138.54545454545635,150.0909090909091
1312,125.85714285714228,104.71428571428571
1313,112.50000000000007,101.0
1315,459.14285714285717,150.28571428571428
1316,385.9999999999994,92.14285714285714
1317,442.14285714285717,113.78571428571429
1318,274.00000000000176,84.83333333333333
1320,12.999999999999932,125.0
1322,235.90909090909005,112.63636363636364
1324,231.59999999999974,141.0
1326,28.25000000000179,95.625
1327,421.00000000000034,116.63636363636364
1329,395.2666666666674,126.6
1330,494.5833333333332,141.41666666666666
1331,342.8000000000009,144.7
1332,244.7499999999988,91.375
1333,237.55555555555586,130.55555555555554
1334,41.83333333333288,158.16666666666666
1335,335.18181818181705,119.72727272727273
1336,97.999999999999,96.81818181818181
1338,167.1818181818165,106.45454545454545
1339,383.77777777777777,101.22222222222223
1340,70.33333333333556,107.0
1342,143.3076923076927,108.15384615384616
1343,362.57142857142765,81.64285714285714
1344,452.55555555555617,105.33333333333333
1345,49.99999999999898,115.25
1346,385.30000000000143,121.4
1347,45.25000000000037,83.375
1349,95.38461538461505,125.3076923076923
1351,151.777777777779,136.11111111111111
1353,246.93333333333413,77.6
1354,121.00000000000072,84.1
1355,97.49999999999936,149.75
1356,117.91666666666633,127.75
1357,418.00000000000074,84.9
1358,276.22222222222285,111.33333333333333
1359,488.0833333333333,89.66666666666667
1360,372.3333333333333,143.55555555555554
1362,225.3333333333321,144.77777777777777
1364,361.71428571428794,115.42857142857143
1365,182.36363636363612,141.0909090909091
1366,329.5000000000016,124.2
1367,459.0,147.125
1369,205.80000000000086,98.2
1370,49.750000000000284,97.0
1372,123.55555555555699,98.11111111111111
1373,402.90909090909116,83.0
1374,368.83333333333195,112.33333333333333
1376,240.3333333333345,94.44444444444444
1379,120.40000000000046,107.6
1380,232.69999999999968,92.0
1382,227.74999999999915,125.25
1384,70.8888888888892,91.0
1385,269.1666666666654,143.33333333333334
1386,92.77777777777689,99.22222222222223
1387,322.74999999999994,82.5
1388,249.37499999999955,130.125
1391,401.45454545454544,116.63636363636364
1393,480.3636363636364,111.9090909090909
1394,167.00000000000108,136.0
1395,279.8888888888895,114.11111111111111
1397,275.7777777777795,121.77777777777777
1398,318.06666666666894,108.06666666666666
1400,287.2222222222229,130.55555555555554
1404,336.0000000000027,149.0
1406,320.9999999999974,161.0
1408,215.62500000000063,104.75
1409,313.500000000001,124.2
1410,239.24999999999946,137.91666666666666
1411,154.63636363636434,143.0909090909091
1412,292.8333333333321,140.33333333333334
1413,2.36363636363633,135.0
1414,248.00000000000017,85.0
1415,425.8888888888891,89.55555555555556
1416,338.10000000000025,115.8
1418,433.59999999999974,106.1
1419,202.8750000000016,103.875
1421,18.88888888889028,100.44444444444444
1424,321.0000000000014,118.4
1425,325.7499999999982,112.33333333333333
1427,162.09999999999982,82.4
1430,409.76923076923117,137.23076923076923
1432,80.42857142857108,109.85714285714286
1433,7.727272727273058,137.45454545454547
1438,165.18181818181844,126.18181818181819
1440,425.1428571428574,150.14285714285714
1441,159.09090909090918,121.9090909090909
1442,222.6666666666673,117.22222222222223
1444,166.27272727272785,145.72727272727272
1445,127.54545454545368,140.54545454545453
1447,196.50000000000105,120.5
1448,16.27272727272791,85.72727272727273
1449,189.0909090909072,121.0
1451,430.9999999999985,141.6
1452,335.0000000000002,86.33333333333333
1453,273.0000000000006,81.5
1454,338.1000000000009,133.7
1455,421.0909090909101,80.9090909090909
1456,163.90000000000123,90.1
1457,287.8333333333333,147.16666666666666
1458,358.9999999999982,90.0
1459,111.45454545454537,131.9090909090909
1461,331.11111111111177,81.88888888888889
1462,64.36363636363626,144.0909090909091
1463,459.12499999999886,122.5
1464,389.22222222222143,100.33333333333333
1465,249.77777777777717,110.55555555555556
1466,107.49999999999886,127.25
1467,125.000000000001,116.78571428571429
1468,13.666666666666478,89.33333333333333
1471,441.09090909091026,119.54545454545455
1472,418.0999999999993,121.6
1473,125.85714285714259,124.85714285714286
1474,85.00000000000055,115.36363636363636
1475,401.888888888888,90.0
1476,90.66666666666626,128.93333333333334
1477,75.11111111111163,95.11111111111111
1479,482.6666666666667,137.6
1480,96.00000000000017,81.07692307692308
1481,249.6666666666675,121.33333333333333
1482,131.1818181818175,126.0
1483,324.81818181818346,76.72727272727273
1485,397.5000000000029,144.0
1486,39.99999999999856,112.71428571428571
1487,50.25000000000011,126.75
1489,90.85714285714471,108.85714285714286
1491,13.28571428571345,98.42857142857143
1492,297.714285714284,115.57142857142857
1493,166.20000000000132,96.3
1494,327.08333333333366,84.66666666666667
1496,273.57142857142946,115.71428571428571
1497,177.6923076923086,92.92307692307692
1499,166.99999999999866,121.4
1500,166.60000000000053,84.3
1502,0.7272727272729237,62.72727272727273
1503,448.00000000000074,90.2
1505,396.9999999999982,160.41666666666666
1507,298.3000000000016,119.0
1510,281.08333333333303,136.5
1511,104.00000000000031,135.0
1512,300.15384615384534,140.84615384615384
1515,442.4545454545458,101.27272727272727
1516,390.0833333333334,91.91666666666667
1517,403.09090909090867,121.27272727272727
1520,183.42857142857136,101.92857142857143
1521,88.91666666666661,112.5
1522,19.0000000000007,91.61538461538461
1523,357.70000000000056,154.2
1524,66.69230769230764,77.3076923076923
1525,195.25000000000026,103.625
1526,493.3,99.1
1529,63.33333333333298,78.0
1530,177.44444444444514,72.55555555555556
1531,208.71428571428368,120.57142857142857
1532,121.00000000000004,120.75
1533,102.10000000000035,105.2
1534,193.7692307692303,81.07692307692308
1539,406.59999999999866,139.5
1540,182.90000000000015,148.0
1541,310.5999999999987,104.1
1542,99.80000000000025,125.7
1543,30.37499999999912,86.625
1544,134.18181818181787,110.72727272727273
1545,130.33333333333465,81.0
1547,370.2499999999999,128.125
1549,177.42857142857136,109.14285714285714
1551,327.8888888888896,105.88888888888889
1552,471.73333333333346,129.33333333333334
1554,389.0000000000013,108.6
1556,28.909090909091574,109.36363636363636
1557,398.6363636363631,136.72727272727272
1558,422.5999999999998,93.2
1559,456.77777777777777,133.11111111111111
1673,81.50000000000163,67.0
1686,327.86666666666605,81.26666666666667
1805,444.2307692307694,89.61538461538461
1833,327.9999999999996,78.0
